co2,humidity,pressure,temperature,soil_ec,soil_humidity,soil_temperature,volume_L,gdd,standard_day_degree,daily_mean_temperature,daily_max_above_Tbase,daily_max,daily_max_reduction,ontario_units,line,heure_sin,heure_cos,vpd_kpa,volume_L_roll_3h,soil_humidity_roll_3h,target_volume_L
561.8333333333334,96.66666666666667,1006.4833333333332,17.983333333333334,797.1666666666666,27.201666666666668,22.733333333333334,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,0.8660254037844386,0.5000000000000001,0.06872757512663165,0.0,27.345,0.0
501.1666666666667,92.41666666666667,1006.5,18.983333333333334,790.1666666666666,27.084999999999997,22.633333333333336,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,0.9659258262890683,0.25881904510252074,0.1664624746977069,0.0,27.21111111111111,0.0
500.6666666666667,92.0,1006.9333333333334,19.033333333333335,783.8333333333334,26.985,22.600000000000005,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,1.0,6.123233995736766e-17,0.17615736767878443,0.0,27.090555555555554,0.0
499.5,90.58333333333333,1007.0333333333333,19.599999999999998,777.8333333333334,26.87833333333333,22.55,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,0.9659258262890683,-0.25881904510252063,0.2147947102891811,0.0,26.982777777777773,0.0
493.8333333333333,87.0,1007.0166666666668,20.650000000000002,771.6666666666666,26.77333333333333,22.516666666666666,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,0.8660254037844387,-0.4999999999999998,0.3164249403767538,0.0,26.878888888888884,0.0
478.6666666666667,71.0,1006.35,26.150000000000002,765.0,26.656666666666666,22.61666666666667,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,0.7071067811865476,-0.7071067811865475,0.9834947860000374,0.0,26.769444444444446,0.0
479.0,64.33333333333333,1005.6833333333334,27.3,755.5,26.53333333333333,22.833333333333332,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,0.49999999999999994,-0.8660254037844387,1.2941913384044783,0.0,26.654444444444447,0.0
471.1666666666667,58.916666666666664,1004.8166666666666,29.28333333333333,742.0,26.378333333333334,23.183333333333334,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,0.258819045102521,-0.9659258262890682,1.6728041286291209,0.0,26.522777777777776,0.0
471.5,55.083333333333336,1004.1833333333334,29.71666666666667,731.3333333333334,26.253333333333334,23.566666666666666,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,1.2246467991473532e-16,-1.0,1.8750888136168622,0.0,26.388333333333332,0.0
462.0,50.333333333333336,1003.6999999999999,30.8,719.6666666666666,26.083333333333332,23.95,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.2588190451025208,-0.9659258262890683,2.2060399125235945,0.0,26.238333333333333,0.0
457.6666666666667,46.5,1003.2166666666667,32.13333333333333,706.5,25.94666666666667,24.383333333333336,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.4999999999999997,-0.8660254037844388,2.5630340381503522,0.0,26.094444444444445,0.0
452.6666666666667,45.0,1002.6833333333334,32.766666666666666,694.0,25.793333333333333,24.900000000000002,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.7071067811865471,-0.7071067811865479,2.7305771938881676,0.0,25.941111111111113,0.0
456.8333333333333,44.083333333333336,1002.3833333333333,32.71666666666666,683.3333333333334,25.72666666666667,25.45,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.8660254037844385,-0.5000000000000004,2.768297099339862,0.0,25.822222222222223,0.0
455.6666666666667,45.75,1002.3166666666666,31.633333333333336,674.8333333333334,25.67,26.016666666666666,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.9659258262890683,-0.25881904510252063,2.5264977662665316,0.0,25.73,0.0
487.0,59.833333333333336,1002.7833333333333,26.666666666666668,669.1666666666666,25.531666666666666,26.28333333333333,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-1.0,-1.8369701987210297e-16,1.4043103146776976,0.0,25.64277777777778,0.0
696.1666666666666,81.25,1003.5166666666668,22.150000000000002,663.8333333333334,25.35166666666667,26.133333333333336,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.9659258262890684,0.2588190451025203,0.5002876313190953,0.0,25.51777777777778,0.0
699.0,87.83333333333333,1004.5833333333334,20.216666666666665,658.3333333333334,25.136666666666667,25.78333333333333,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.8660254037844386,0.5000000000000001,0.28832900884705553,0.0,25.340000000000003,0.0
709.6666666666666,90.66666666666667,1005.0833333333334,19.833333333333332,653.3333333333334,25.016666666666666,25.400000000000002,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.7071067811865477,0.7071067811865474,0.21599810808733688,0.0,25.168333333333333,0.0
677.8333333333334,90.58333333333333,1005.4,19.25,648.3333333333334,24.87833333333333,25.05,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.5000000000000004,0.8660254037844384,0.21017059834995322,0.0,25.010555555555555,0.0
539.0,91.0,1005.2833333333333,18.95,643.6666666666666,24.768333333333334,24.75,0.0,45.2,16.7,26.7,26.2,36.2,17.8,26.313,1,-0.25881904510252157,0.9659258262890681,0.19714934257377983,0.0,24.887777777777774,0.0
528.0,89.16666666666667,1005.25,19.116666666666667,639.0,24.638333333333335,24.46666666666667,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.0,1.0,0.2397891150329919,0.0,24.761666666666667,0.0
538.3333333333334,89.66666666666667,1005.2999999999998,18.55,634.5,24.55,24.2,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.25881904510252074,0.9659258262890683,0.22076711466408186,0.0,24.652222222222225,0.0
571.8333333333334,90.33333333333333,1005.4,17.833333333333332,631.1666666666666,24.481666666666666,23.983333333333334,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.49999999999999994,0.8660254037844387,0.19743767919410515,0.0,24.55666666666667,0.0
